iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force
180,97.008148,1000.0,0.929831,0.959467,0.0,0.0,0.568484,36039.0,0.249176,1.381448,0.143844,0.463226,-0.11068,0.916695,8.341652
181,94.009567,991.799988,0.925236,0.957672,0.047619,0.0,0.567079,41626.0,0.244092,1.331021,0.147386,0.438442,-0.104897,0.968095,8.347729
182,96.144463,991.799988,0.933318,0.967468,0.0,0.0,0.565347,40711.0,0.245874,1.351038,0.143394,0.472362,-0.113817,0.990549,8.335398
183,96.20385,1000.0,0.932341,0.967392,0.0,0.0,0.563462,41346.0,0.244433,1.32009,0.14397,0.454231,-0.109308,0.979485,8.334459
184,96.589844,1000.0,0.934847,0.964958,0.0,0.0,0.561667,48684.0,0.241161,1.355824,0.140773,0.467811,-0.109574,0.924515,8.37558
185,92.777298,997.640015,0.927633,0.95874,0.047619,0.0,0.559458,39329.0,0.242983,1.3281,0.147186,0.463879,-0.110328,0.876782,8.321074
186,92.121307,991.200012,0.93055,0.960251,0.05,0.0,0.557912,43736.0,0.241053,1.294929,0.141976,0.462079,-0.108993,1.010123,8.379578
187,91.171921,986.840027,0.92342,0.956915,0.05,0.0,0.556332,50804.0,0.242375,1.336973,0.141194,0.433126,-0.1034,0.86492,8.348133
188,92.958664,993.280029,0.937056,0.964867,0.0,0.0,0.554777,53462.0,0.239627,1.349684,0.14362,0.445311,-0.104059,0.874777,8.339438
189,95.764816,993.280029,0.933546,0.964534,0.0,0.0,0.552679,50972.0,0.242136,1.33716,0.150414,0.449056,-0.106179,0.928262,8.374282
190,99.335831,1000.0,0.934868,0.966871,0.0,0.0,0.551161,60409.0,0.242439,1.348666,0.142434,0.42516,-0.099844,0.978074,8.3511
191,94.941414,995.799988,0.923945,0.957912,0.055556,0.0,0.550022,56307.0,0.242531,1.327124,0.151186,0.468469,-0.110089,0.805955,8.33142
192,96.134949,995.799988,0.937184,0.965951,0.0,0.0,0.548944,57429.0,0.243003,1.301027,0.151397,0.438489,-0.102449,1.001683,8.343078
193,97.032341,995.799988,0.937325,0.967171,0.0,0.0,0.547847,48810.0,0.241048,1.298864,0.150811,0.414161,-0.096528,0.989535,8.343631
194,102.312599,995.01001,0.926512,0.959918,0.066667,0.0,0.546615,59978.0,0.236798,1.296567,0.140955,0.440547,-0.10487,1.02686,8.358847
195,101.774818,995.01001,0.93521,0.967544,0.0,0.0,0.546179,58065.0,0.238681,1.324584,0.148239,0.439623,-0.10321,0.959939,8.362541
196,100.258888,995.01001,0.93849,0.968801,0.0,0.0,0.544918,55690.0,0.242183,1.319853,0.15379,0.455134,-0.1059,0.977091,8.345439
197,98.26268,1000.0,0.933571,0.969105,0.0,0.0,0.544018,55139.0,0.238641,1.303829,0.157839,0.469737,-0.109675,0.900357,8.367495
198,94.412117,1000.0,0.932473,0.96871,0.0,0.0,0.542722,55963.0,0.24349,1.310228,0.158945,0.460929,-0.108111,0.893798,8.364287
199,94.769348,1000.0,0.933947,0.967432,0.0,0.0,0.541761,60886.0,0.235605,1.306881,0.15241,0.440404,-0.10201,0.914243,8.354393
200,94.597969,1000.0,0.932618,0.970664,0.0,0.0,0.540579,67307.0,0.238659,1.29666,0.153748,0.467491,-0.109264,1.023742,8.390407
201,93.921913,1000.0,0.93297,0.968327,0.0,0.0,0.538778,43849.0,0.243056,1.294606,0.162553,0.46521,-0.109191,0.743873,8.360594
202,92.913322,996.780029,0.931558,0.961092,0.0625,0.0,0.537822,55021.0,0.23224,1.31438,0.148876,0.443012,-0.101845,0.785698,8.368571
203,90.659813,988.659973,0.911446,0.951594,0.0625,0.0,0.537445,54557.0,0.246964,1.259325,0.163636,0.464818,-0.10803,0.846113,8.332965
204,92.724571,988.659973,0.933065,0.965703,0.0,0.0,0.536685,50776.0,0.236564,1.297442,0.151215,0.463349,-0.105766,1.014771,8.374704
205,93.428169,991.880005,0.93311,0.968103,0.0,0.0,0.536662,57160.0,0.236824,1.299981,0.158611,0.464204,-0.104227,0.819488,8.393526
206,95.466087,1000.0,0.938131,0.968493,0.0,0.0,0.535582,59777.0,0.234831,1.287368,0.157632,0.447447,-0.101149,0.888159,8.350577
207,97.206009,994.320007,0.920746,0.950731,0.066667,0.0,0.535509,58499.0,0.238949,1.257408,0.159313,0.399402,-0.09206,0.995634,8.349674
208,97.248329,994.320007,0.935907,0.968011,0.0,0.0,0.534399,44693.0,0.235342,1.268406,0.15743,0.440605,-0.101207,0.829192,8.349845
209,99.413849,1000.0,0.93355,0.967167,0.0,0.0,0.534278,33385.0,0.236276,1.284422,0.162331,0.479371,-0.107379,1.009842,8.360289
210,94.683006,1000.0,0.929561,0.967416,0.0,0.0,0.534052,27477.0,0.243387,1.296256,0.168623,0.446072,-0.101704,0.833637,8.322811
211,96.416115,1000.0,0.93314,0.969442,0.0,0.0,0.533976,32126.0,0.240463,1.287954,0.170976,0.463944,-0.10559,0.898411,8.359821
212,98.116096,1000.0,0.933445,0.96991,0.0,0.0,0.533213,38564.0,0.238236,1.289346,0.165931,0.453585,-0.102675,0.92157,8.315975
213,96.930801,1000.0,0.933655,0.969246,0.0,0.0,0.532468,35563.0,0.239257,1.291677,0.167722,0.453411,-0.102803,0.906472,8.340144
214,96.732475,1000.0,0.934515,0.970832,0.0,0.0,0.531621,42101.0,0.235067,1.272553,0.166226,0.451877,-0.101916,0.920715,8.31161
215,97.565559,1000.0,0.933605,0.968549,0.0,0.0,0.530888,39703.0,0.236933,1.286547,0.165915,0.455252,-0.101716,0.89834,8.361892
216,95.558517,1000.0,0.933444,0.970117,0.0,0.0,0.530245,41095.0,0.236038,1.281603,0.169189,0.458447,-0.102396,0.936572,8.341224
217,99.714226,1000.0,0.932554,0.96802,0.041667,0.0,0.529035,41028.0,0.233103,1.276881,0.167438,0.46492,-0.103517,0.957101,8.33915
218,99.802132,1000.0,0.934546,0.969581,0.0,0.0,0.526942,37841.0,0.236872,1.278646,0.169302,0.464824,-0.104483,0.91969,8.332766
219,101.030914,1000.0,0.933161,0.969578,0.0,0.0,0.525816,47919.0,0.23579,1.262878,0.171385,0.461553,-0.102734,0.947936,8.327448
220,100.805077,1000.0,0.935291,0.971505,0.0,0.0,0.524788,49315.0,0.234625,1.265344,0.172281,0.449939,-0.100443,0.956189,8.318934
221,95.497383,1000.0,0.931322,0.968183,0.0,0.0,0.523393,43940.0,0.237862,1.269381,0.167834,0.451086,-0.100306,0.928607,8.317298
222,97.325874,991.530029,0.929203,0.964884,0.045455,0.0,0.522001,42297.0,0.232274,1.280939,0.168961,0.43525,-0.096663,0.930969,8.31473
223,96.727654,982.429993,0.926359,0.961979,0.045455,0.0,0.519734,44174.0,0.23524,1.243376,0.172579,0.472751,-0.103793,0.864174,8.318426
224,100.524956,990.900024,0.934773,0.970573,0.0,0.0,0.518762,34280.0,0.234644,1.257839,0.167191,0.428743,-0.094779,0.883335,8.320956
225,102.532761,1000.0,0.931838,0.971801,0.0,0.0,0.517856,42609.0,0.239063,1.256909,0.175478,0.456822,-0.101907,0.933491,8.307965
226,101.873047,993.210022,0.923193,0.960588,0.0625,0.0,0.515483,47553.0,0.234914,1.257554,0.177794,0.473738,-0.104464,0.962229,8.338908
227,100.083115,993.210022,0.93863,0.971932,0.0,0.0,0.513987,40131.0,0.235813,1.265543,0.174564,0.45258,-0.100483,0.86707,8.328869
228,102.012062,1000.0,0.938759,0.973339,0.0,0.0,0.5125,41846.0,0.2314,1.257471,0.171024,0.429064,-0.095003,0.944163,8.299437
229,103.996193,1000.0,0.934948,0.970208,0.0,0.0,0.511093,46577.0,0.230855,1.241176,0.179069,0.484769,-0.105324,1.063032,8.309459
230,100.496162,1000.0,0.931621,0.972838,0.0,0.0,0.509565,36390.0,0.235378,1.246137,0.179432,0.473175,-0.104273,0.906628,8.307229
231,95.489052,1000.0,0.935184,0.9732,0.0,0.0,0.507333,41640.0,0.234345,1.266919,0.181723,0.489389,-0.106505,0.875028,8.3116
232,97.355553,1000.0,0.939553,0.972984,0.0,0.0,0.504969,48281.0,0.232039,1.238814,0.177562,0.443427,-0.096233,1.026477,8.314289
233,100.371254,1000.0,0.930752,0.971192,0.0,0.0,0.504158,45666.0,0.232945,1.270742,0.182433,0.476348,-0.103504,0.968609,8.329876
234,101.252457,1000.0,0.937038,0.972403,0.0,0.0,0.503097,44782.0,0.22909,1.265483,0.174862,0.443634,-0.096226,0.939868,8.331821
235,103.869026,1000.0,0.941196,0.97253,0.0,0.0,0.502643,42434.0,0.230046,1.266674,0.169316,0.444459,-0.09627,0.912617,8.33794
236,100.498314,1000.0,0.934611,0.972931,0.0,0.0,0.50074,40963.0,0.232534,1.266444,0.183689,0.502909,-0.109063,0.862553,8.352033
237,100.956154,1000.0,0.94348,0.973315,0.0,0.0,0.499907,51023.0,0.227242,1.250223,0.169815,0.425241,-0.091773,0.869824,8.337955
238,99.505646,1000.0,0.933174,0.974459,0.0,0.0,0.498857,50505.0,0.232219,1.224442,0.185036,0.455887,-0.101024,0.929206,8.331332
239,102.583351,1000.0,0.937178,0.973226,0.0,0.0,0.497915,43120.0,0.229884,1.225161,0.18259,0.457093,-0.098926,0.984222,8.315169
240,103.958084,1000.0,0.936341,0.973807,0.0,0.0,0.497096,47062.0,0.229713,1.25381,0.178677,0.425588,-0.092405,1.035661,8.329405
241,103.215378,1000.0,0.944585,0.973246,0.0,0.0,0.496812,57447.0,0.219884,1.2406,0.174354,0.463977,-0.100109,0.857101,8.335855
242,103.067009,1000.0,0.939806,0.972858,0.0,0.0,0.495675,49622.0,0.229025,1.23724,0.174806,0.447646,-0.097252,0.898774,8.274564
243,102.237099,1000.0,0.935848,0.973578,0.0,0.0,0.495525,54450.0,0.236276,1.247422,0.184303,0.45138,-0.099318,0.829269,8.289185
244,101.475716,1000.0,0.937919,0.97393,0.0,0.0,0.494982,53771.0,0.230206,1.238038,0.175984,0.456107,-0.098279,1.023573,8.29346
245,105.154053,995.72998,0.918214,0.949367,0.058824,0.0,0.493887,54193.0,0.230096,1.228794,0.175219,0.391419,-0.084633,0.977363,8.309706
246,105.978378,995.72998,0.943719,0.973651,0.0,0.0,0.492764,52705.0,0.221716,1.219237,0.171004,0.436206,-0.092893,0.863391,8.255931
247,107.8881,995.72998,0.93796,0.975868,0.0,0.0,0.49273,61826.0,0.227929,1.231916,0.180307,0.46748,-0.098752,1.045049,8.31111
248,107.568008,995.72998,0.944208,0.971672,0.0,0.0,0.491894,59033.0,0.223145,1.226767,0.17784,0.441485,-0.091075,0.954271,8.284096
249,107.002098,1000.0,0.937785,0.97397,0.0,0.0,0.491692,55920.0,0.22609,1.24109,0.174834,0.454679,-0.098534,0.993136,8.311469
250,105.797462,1000.0,0.941045,0.974387,0.0,0.0,0.491252,41228.0,0.220021,1.229808,0.172341,0.457923,-0.098011,0.840052,8.246926
251,103.520218,1000.0,0.941964,0.973029,0.0,0.0,0.492203,44826.0,0.225621,1.231745,0.176412,0.4325,-0.09233,0.930727,8.245893
252,104.350533,1000.0,0.939556,0.974156,0.0,0.0,0.492424,43934.0,0.228757,1.223491,0.182504,0.429326,-0.091243,0.919522,8.268789
253,99.031837,991.780029,0.938297,0.970262,0.041667,0.0,0.492896,42132.0,0.223198,1.22213,0.176134,0.449658,-0.095362,0.899993,8.262514
254,103.870186,1000.0,0.940963,0.97437,0.0,0.0,0.492648,41973.0,0.227281,1.223763,0.183756,0.458455,-0.097245,0.954204,8.240328
255,106.916901,1000.0,0.942608,0.97433,0.0,0.0,0.49326,42628.0,0.221717,1.208907,0.177844,0.439831,-0.092545,0.96066,8.243168
256,103.435539,1000.0,0.943113,0.974308,0.0,0.0,0.492847,33839.0,0.224802,1.211236,0.179168,0.437246,-0.092198,0.902153,8.265245
257,99.471443,1000.0,0.94139,0.972757,0.0,0.0,0.492966,42674.0,0.22595,1.224548,0.180968,0.441743,-0.093418,0.922627,8.278182
258,103.841064,1000.0,0.940464,0.974878,0.0,0.0,0.492715,44573.0,0.225547,1.207367,0.183225,0.445966,-0.094813,0.938964,8.249923
259,102.922722,1000.0,0.940178,0.974307,0.0,0.0,0.491371,37955.0,0.226447,1.212134,0.18664,0.458328,-0.09685,0.971444,8.287135
260,102.763954,1000.0,0.939692,0.975292,0.0,0.0,0.490963,28030.0,0.228446,1.202745,0.186746,0.446794,-0.09518,0.906043,8.282194
261,99.075623,1000.0,0.944489,0.974518,0.0,0.0,0.49,28118.0,0.219827,1.210256,0.178098,0.443341,-0.092498,0.9149,8.279993
262,101.732597,1000.0,0.941962,0.974964,0.0,0.0,0.488728,41710.0,0.222774,1.204144,0.183244,0.455609,-0.096376,0.930281,8.308902
263,96.255318,1000.0,0.942549,0.974163,0.0,0.0,0.486823,49948.0,0.220229,1.197509,0.183612,0.473362,-0.099024,0.969027,8.301722
264,97.747192,991.719971,0.926434,0.961039,0.05,0.0,0.485395,54183.0,0.224727,1.192678,0.186161,0.433288,-0.091481,0.964166,8.273008
265,97.851341,1000.0,0.940159,0.974419,0.0,0.0,0.483974,50990.0,0.226861,1.20908,0.187223,0.45551,-0.0956,0.884925,8.241984
266,99.514412,1000.0,0.946657,0.974436,0.0,0.0,0.482239,49104.0,0.221487,1.192405,0.180344,0.442595,-0.091764,0.909143,8.299137
267,99.352333,1000.0,0.944293,0.974696,0.0,0.0,0.481081,45400.0,0.218345,1.206023,0.183072,0.439382,-0.091722,0.814674,8.267481
268,100.492737,1000.0,0.943806,0.974709,0.0,0.0,0.480209,54583.0,0.222661,1.192102,0.188551,0.48252,-0.099558,0.991743,8.287304
269,97.015358,1000.0,0.94481,0.975091,0.0,0.0,0.478792,52657.0,0.223321,1.203542,0.185596,0.453439,-0.094351,0.8866,8.293009
270,94.86348,1000.0,0.947901,0.976962,0.0,0.0,0.478032,53481.0,0.21992,1.201378,0.180482,0.446201,-0.093311,0.893563,8.277899
271,96.184074,1000.0,0.946903,0.974145,0.0,0.0,0.476045,55844.0,0.220795,1.214112,0.177186,0.433402,-0.08945,0.931876,8.296026
272,97.088409,993.669983,0.923149,0.959265,0.05,0.0,0.4747,56913.0,0.226597,1.169297,0.186635,0.452966,-0.095508,0.928678,8.283772
273,94.728127,984.710022,0.925173,0.960227,0.052632,0.0,0.472724,57868.0,0.226734,1.166991,0.19006,0.457426,-0.097997,0.865433,8.273905
274,95.657532,984.710022,0.940631,0.975615,0.0,0.0,0.471183,44586.0,0.225605,1.207706,0.189537,0.43956,-0.092558,0.950501,8.248753
275,92.97274,978.049988,0.896316,0.933306,0.055556,0.0,0.470205,49654.0,0.217358,1.174205,0.186469,0.481001,-0.098711,0.888295,8.303489
276,92.783012,972.969971,0.9043,0.931115,0.111111,0.0,0.469461,51215.0,0.210975,1.109224,0.177806,0.445867,-0.092142,0.968005,8.257289
277,92.134521,981.929993,0.945615,0.974245,0.0,0.0,0.468323,55992.0,0.216588,1.198904,0.176263,0.413606,-0.084925,0.902679,8.275678
278,97.087822,988.590027,0.946269,0.975706,0.0,0.0,0.466944,57079.0,0.224209,1.176633,0.188744,0.477177,-0.097193,1.094374,8.278582
279,97.148064,996.140015,0.940233,0.964787,0.055556,0.0,0.466272,52332.0,0.215626,1.180991,0.177492,0.418395,-0.086045,0.877161,8.273983
280,97.207237,996.140015,0.946409,0.974143,0.0,0.0,0.464479,54830.0,0.217665,1.175857,0.179203,0.438502,-0.089989,0.956404,8.260941
281,97.618156,996.140015,0.944084,0.975748,0.0,0.0,0.463283,39823.0,0.224558,1.162986,0.195456,0.47287,-0.097968,0.949801,8.240695
282,97.704208,996.349976,0.938189,0.963881,0.0625,0.0,0.462891,52673.0,0.215843,1.168256,0.175665,0.428627,-0.086881,0.953902,8.206732
283,98.712105,988.599976,0.884853,0.910137,0.166667,0.0,0.460721,58400.0,0.210431,1.081832,0.171552,0.384159,-0.079845,0.961959,8.201025
284,99.252838,979.950012,0.919674,0.950897,0.0625,0.0,0.460205,52094.0,0.226144,1.147524,0.188517,0.424312,-0.089593,0.95548,8.229512
285,100.876366,979.950012,0.95021,0.977486,0.0,0.0,0.459676,46006.0,0.218886,1.165169,0.192254,0.450739,-0.091741,0.995986,8.198291
286,99.844238,976.280029,0.92456,0.950545,0.058824,0.0,0.4595,58667.0,0.21783,1.157665,0.18842,0.46631,-0.093923,0.961158,8.171977
287,97.512039,990.080017,0.934971,0.966884,0.0,0.055556,0.458933,54477.0,0.22688,1.159714,0.18546,0.399802,-0.080866,0.828061,8.176643
288,96.582977,990.080017,0.944571,0.977124,0.0,0.0,0.458143,41331.0,0.225446,1.167936,0.195876,0.454015,-0.092672,1.005963,8.186665
289,93.986824,990.080017,0.947976,0.97614,0.0,0.0,0.457416,64281.0,0.22774,1.171044,0.192034,0.476522,-0.098866,0.83078,8.217459
290,96.376945,997.400024,0.942369,0.975411,0.0,0.0,0.456761,57539.0,0.22075,1.157231,0.192837,0.44725,-0.091551,0.914453,8.200648
291,95.500526,1000.0,0.946504,0.976,0.0,0.0,0.456627,52610.0,0.222223,1.145407,0.193887,0.469027,-0.094589,0.977358,8.196066
292,96.727478,1000.0,0.948897,0.978407,0.0,0.0,0.456582,53785.0,0.217084,1.130607,0.190758,0.416614,-0.082763,0.911466,8.167784
293,101.568008,1000.0,0.944953,0.97433,0.041667,0.0,0.456136,47105.0,0.218447,1.139097,0.193071,0.473402,-0.093316,1.022043,8.174804
294,97.216057,998.47998,0.943303,0.973276,0.083333,0.0,0.455512,46469.0,0.218585,1.145264,0.194951,0.460684,-0.091822,0.981375,8.165003
295,94.906197,1000.0,0.945354,0.975868,0.041667,0.0,0.45505,38365.0,0.221727,1.139255,0.193944,0.448411,-0.089327,0.954576,8.188999
296,97.930519,993.52002,0.941406,0.97198,0.041667,0.0,0.45468,46966.0,0.217627,1.135865,0.194079,0.454568,-0.090796,1.000541,8.177435
297,99.188591,1000.0,0.946019,0.976745,0.0,0.0,0.45361,47534.0,0.220025,1.152621,0.19413,0.453798,-0.090675,0.970507,8.180647
298,99.916664,1000.0,0.943964,0.974572,0.041667,0.0,0.453209,47707.0,0.217459,1.129529,0.198141,0.462138,-0.091578,1.000346,8.109941
299,98.612083,1000.0,0.947586,0.976084,0.0,0.0,0.451566,47685.0,0.217438,1.132849,0.196156,0.453111,-0.089737,0.992603,8.144248
300,95.840973,1000.0,0.945995,0.976757,0.0,0.0,0.451012,43542.0,0.218517,1.126842,0.200748,0.462843,-0.091049,0.93732,8.174964
301,103.840797,1000.0,0.946325,0.977555,0.0,0.0,0.450848,43351.0,0.218914,1.129523,0.198171,0.462406,-0.091129,0.998147,8.172033
302,100.024704,1000.0,0.946755,0.977745,0.0,0.0,0.450271,28400.0,0.21742,1.123671,0.198073,0.463967,-0.09116,0.980802,8.144903
303,99.314903,1000.0,0.94677,0.977033,0.0,0.0,0.449023,29498.0,0.216994,1.139391,0.200341,0.463575,-0.09175,1.016531,8.137389
304,97.698456,985.26001,0.916996,0.94545,0.086957,0.0,0.448267,30611.0,0.213863,1.097156,0.193262,0.447555,-0.089185,0.975856,8.159389
305,98.495514,985.26001,0.945463,0.978759,0.0,0.0,0.447326,35815.0,0.215905,1.115736,0.198953,0.460319,-0.08878,0.996611,8.116431
306,99.467918,997.840027,0.941045,0.975827,0.047619,0.0,0.446331,34327.0,0.224342,1.107895,0.207176,0.465258,-0.092706,1.022606,8.132944
307,99.03492,991.72998,0.935902,0.964741,0.043478,0.0,0.445092,40539.0,0.219657,1.098835,0.198876,0.430186,-0.085975,0.986515,8.152534
308,101.961288,991.72998,0.947865,0.977429,0.0,0.0,0.443827,41556.0,0.21311,1.109513,0.189509,0.43377,-0.084941,1.011965,8.140362
309,101.889519,1000.0,0.943296,0.978649,0.0,0.0,0.442037,50606.0,0.219791,1.105778,0.198271,0.443447,-0.086482,0.933493,8.102877
310,100.804863,1000.0,0.94902,0.978086,0.0,0.0,0.441355,42180.0,0.220244,1.117698,0.207463,0.470741,-0.090875,0.949787,8.109256
311,100.893822,1000.0,0.949063,0.976964,0.0,0.0,0.440015,49714.0,0.213221,1.10209,0.200509,0.470403,-0.090626,1.065462,8.134341
312,97.706978,1000.0,0.947938,0.978919,0.0,0.0,0.4382,38435.0,0.21837,1.097004,0.207144,0.474696,-0.091151,0.945459,8.115607
313,95.411888,993.460022,0.937388,0.964699,0.055556,0.0,0.436732,51056.0,0.220168,1.094907,0.201864,0.467774,-0.090507,0.936268,8.101173
314,97.070625,987.809998,0.920474,0.951453,0.047619,0.0,0.435841,47744.0,0.210583,1.09151,0.187163,0.439893,-0.086722,0.9347,8.122364
315,99.738495,994.349976,0.948117,0.979808,0.0,0.0,0.434855,53523.0,0.217822,1.105948,0.202265,0.468892,-0.092662,1.020227,8.066535
316,98.221184,994.349976,0.941962,0.976402,0.0,0.0,0.43403,50636.0,0.220339,1.077173,0.21214,0.49368,-0.093212,0.858896,8.08919
317,95.128006,994.349976,0.948696,0.979924,0.0,0.0,0.433199,49611.0,0.219108,1.132946,0.20255,0.423545,-0.08184,0.904103,8.094047
318,98.261627,993.0,0.927322,0.958658,0.055556,0.0,0.432024,50229.0,0.211586,1.066231,0.202357,0.454876,-0.086428,0.949105,8.090887
319,100.545563,993.0,0.948633,0.979093,0.0,0.0,0.431131,40229.0,0.216862,1.082734,0.205606,0.464156,-0.088522,1.077938,8.104027
320,100.352325,993.0,0.937614,0.973959,0.0,0.0,0.430888,53384.0,0.221746,1.11146,0.20915,0.489879,-0.092549,1.036284,8.105404
321,97.570602,1000.0,0.947488,0.978116,0.0,0.0,0.430176,52180.0,0.212624,1.091165,0.201158,0.456654,-0.085632,0.930933,8.052756
322,97.143486,1000.0,0.946317,0.978126,0.0,0.0,0.429442,49843.0,0.216677,1.089695,0.206186,0.46282,-0.087751,1.049667,8.076365
323,98.908798,1000.0,0.948292,0.977776,0.0,0.0,0.428123,50582.0,0.214616,1.103526,0.210476,0.483699,-0.090917,1.032827,8.083994
324,101.956848,995.880005,0.918186,0.953052,0.058824,0.0,0.426962,56319.0,0.209277,1.068547,0.204715,0.484333,-0.090511,1.050722,8.074119
325,103.251457,995.880005,0.953269,0.979766,0.0,0.0,0.42572,58426.0,0.212451,1.102684,0.204194,0.470738,-0.088479,1.003599,8.083144
326,100.784607,993.159973,0.941205,0.971215,0.052632,0.0,0.424718,39273.0,0.215586,1.087905,0.210769,0.485398,-0.092788,0.928343,8.042807
327,102.264435,993.159973,0.951884,0.97837,0.0,0.0,0.424491,56141.0,0.215821,1.067757,0.204132,0.454999,-0.085068,1.014932,8.067353
328,104.168869,997.280029,0.952107,0.978462,0.0,0.0,0.423282,51308.0,0.213702,1.080415,0.199746,0.44721,-0.083885,1.069206,8.057283
329,102.343765,1000.0,0.948627,0.979384,0.0,0.0,0.423022,49777.0,0.213298,1.079179,0.208966,0.474253,-0.086205,0.964266,8.026224
330,101.952202,1000.0,0.950031,0.981635,0.0,0.0,0.422552,53972.0,0.215771,1.060259,0.211652,0.446929,-0.08222,0.967798,8.052279
331,100.599297,1000.0,0.945786,0.978763,0.0,0.0,0.422169,59750.0,0.221012,1.072955,0.217019,0.473896,-0.089983,1.036051,8.06484
332,99.009514,1000.0,0.949312,0.980079,0.0,0.0,0.422273,52759.0,0.213829,1.060867,0.205539,0.471173,-0.084807,1.023754,8.082314
333,102.470634,1000.0,0.946753,0.980071,0.0,0.0,0.422129,37219.0,0.211799,1.09041,0.204458,0.467762,-0.084149,1.045307,8.105665
334,105.496353,993.690002,0.939447,0.971018,0.045455,0.0,0.421599,43655.0,0.208475,1.049198,0.212159,0.486522,-0.088281,1.057512,8.025705
335,102.745796,1000.0,0.948273,0.979396,0.0,0.0,0.421547,36696.0,0.216375,1.073931,0.218491,0.4844,-0.088498,0.997801,8.051491
336,109.559227,1000.0,0.949529,0.978998,0.0,0.0,0.420877,41143.0,0.215066,1.071571,0.214617,0.466182,-0.085673,1.054053,8.049691
337,102.922501,1000.0,0.948887,0.978341,0.041667,0.0,0.420326,43017.0,0.215537,1.079353,0.214938,0.471145,-0.085968,1.022099,8.014761
338,104.516998,1000.0,0.950248,0.978904,0.0,0.0,0.419799,34739.0,0.212032,1.074915,0.211651,0.46506,-0.083821,0.99305,8.027226
339,109.565796,1000.0,0.948318,0.977788,0.0,0.0,0.41927,39971.0,0.215459,1.071973,0.211217,0.463494,-0.084682,1.049101,8.033904
340,107.552811,1000.0,0.949647,0.97886,0.0,0.0,0.417744,41746.0,0.213338,1.066194,0.212725,0.467571,-0.084636,1.046167,8.052773
341,112.014297,1000.0,0.946602,0.978688,0.0,0.0,0.416472,41737.0,0.214623,1.073897,0.214327,0.485484,-0.086898,1.063893,8.006843
